9,0,i,vers,35,200,SP1A.211105.004,SP1A.211105.004
9,h,4650,+w=6
9,h,217,-w
9,h,5710,-r
9,h,43062,+r,+w=6,wr=7
9,h,218,-r,-w
9,h,8156,Bcc=2644,+r,wr=8
9,h,10633,-r
9,h,21630,+r,wr=7
9,h,291,-r
9,h,9046,+r,+w=6,wr=7
9,h,218,-r,-w
9,h,20193,Bcc=2643,+r,wr=8
9,h,10555,-r
9,h,50434,Bcc=2642,+r,wr=8
9,h,1354,+w=6
9,h,220,-w
9,h,8884,-r
9,h,39884,+r,+w=6,wr=7
9,h,220,-r,-w
9,h,10432,Bcc=2641,+r,wr=8
9,h,10671,-r
9,h,27723,+r,+w=6,wr=7
9,h,217,-r,-w
9,h,22392,Bcc=2640,+r,wr=8
9,h,4754,Est=17
9,h,5843,-r
9,h,6827,+r,wr=7
9,h,277,-r
9,h,43290,Bcc=2638,+r,wr=8
9,h,6197,+w=16
9,h,5,-w
9,h,2,+w=16
9,h,1,-w
9,h,4443,-r
9,h,7356,+r,+w=6,wr=7
9,h,220,-r,-w
9,h,42782,Bcc=2637,+r,wr=8
9,h,4984,+w=6
9,h,219,-w
9,h,5407,-r
9,h,35374,+r,wr=7
9,h,311,-r
9,h,7672,+r,+w=6,wr=7
9,h,222,-r,-w
9,h,6813,Bcc=2636,+r,wr=8
9,h,10561,-r
9,h,27427,+r,+w=14,wr=8
9,h,12645,-r,-w
9,h,5353,+r,+w=15,wr=8
9,h,1038,-r,-w
9,h,4970,Bcc=2635,+r,wr=8
9,h,10607,-r
9,h,2357,+r,+w=6,wr=7
9,h,214,-r,-w
9,h,6990,+r,wr=7
9,h,325,-r
9,h,40493,Bcc=2634,+r,+w=6,wr=7
9,h,247,-w
9,h,7433,Est=17
9,h,2889,-r
9,h,13920,+r,+w=6,wr=7
9,h,214,-r,-w
9,h,21429,+r,+w=6,wr=7
9,h,216,-r,-w
9,h,11063,Bcc=2633,+r,wr=19
9,h,617,-r
9,h,2989,Bv=4194,+r,wr=8
9,h,7608,+w=6
9,h,221,-w
9,h,2666,-r
9,h,18094,+r,wr=7
9,h,321,-r
9,h,2352,+r,+w=6,wr=7
9,h,222,-r,-w
9,h,29511,Bv=4219,Bcc=2631,+r,wr=8
9,h,10557,-r
9,h,41624,+r,+w=6,wr=7
9,h,222,-r,-w
9,h,7123,Bcc=2630,+r,wr=7
9,h,298,wr=18
9,h,11003,-r
9,h,5829,+r,+w=6,wr=7
9,h,215,-r,-w
9,h,23316,+r,+w=6,wr=7
9,h,211,-r,-w
9,h,21602,Bv=4194,Bcc=2628,+r,+w=6,wr=8
9,h,902,-w
9,h,9742,-r
9,h,13681,+r,+w=6,wr=7
9,h,218,-r,-w
9,h,19779,+r,wr=7
9,h,315,-r
9,h,3147,+r,+w=6,wr=7
9,h,222,-r,-w
9,h,13991,Bv=4217,Bcc=2627,+r,wr=8
9,h,8481,+w=13
9,h,17,-w
9,h,2038,-r
9,h,32770,+r,+w=6,wr=7
9,h,218,-r,-w
9,h,17487,Bcc=2625,+r,wr=8
9,h,178,Bv=4196
9,h,2799,+w=13
9,h,16,-w
9,h,2729,+w=6
9,h,221,-w
9,h,4491,-r
9,h,3344,+r,wr=7
9,h,325,-r
9,h,15271,+r,+w=6,wr=7
9,h,214,-r,-w
9,h,3412,+r,+w=16,wr=8
9,h,10,-w
9,h,3,+w=16
9,h,2,-w
9,h,1383,-r
9,h,22281,+r,+w=6,wr=7
9,h,213,-r,-w
9,h,5104,Bv=4220,Bcc=2624,+r,wr=8
9,h,62,Bv=4193
9,h,10575,-r
9,h,10404,+r,+w=6,wr=7
9,h,213,-r,-w
9,h,26114,Bl=96,Bv=4215,Bcc=2623,+r
9,h,0,Dcpu=29970:66270
9,h,0,Dpst=31890,54710,2650,6610,3640,2279570,SubsystemPowerState subsystem_0 name=Citadel state_0 name=Last-Reset time=5418443706 count=1 last entry=0 state_1 name=Active time=444051 count=1277 last entry=5418372932 state_2 name=Deep-Sleep time=5417999654 count=1276 last entry=5415953829 subsystem_1 name=IAXXX state_0 name=MPLL_3MHz time=0 count=0 last entry=0 state_1 name=MPLL_5MHz time=0 count=0 last entry=0 state_2 name=MPLL_6MHz time=0 count=0 last entry=0 state_3 name=MPLL_8MHz time=0 count=0 last entry=0 state_4 name=MPLL_10MHz time=0 count=0 last entry=0 state_5 name=MPLL_15MHz time=0 count=0 last entry=0 state_6 name=MPLL_30MHz time=0 count=0 last entry=0 state_7 name=MPLL_35MHz time=0 count=0 last entry=0 state_8 name=MPLL_40MHz time=0 count=0 last entry=0 state_9 name=MPLL_45MHz time=0 count=0 last entry=0 state_10 name=MPLL_50MHz time=0 count=0 last entry=0 state_11 name=MPLL_55MHz time=0 count=0 last entry=0 state_12 name=MPLL_60MHz time=0 count=0 last entry=0 state_13 name=MPLL_80MHz time=0 count=0 last entry=0 state_14 name=MPLL_120MHz time=185154 count=49 last entry=18592284 state_15 name=Sleep time=18407264 count=0 last entry=17219100 subsystem_2 name=Oslo state_0 name=Off time=18592421 count=1 last entry=6 state_1 name=Entrance time=0 count=0 last entry=0 state_2 name=Interactive time=0 count=0 last entry=0 subsystem_3 name=GPU state_0 name=Active time=10964 count=0 last entry=0 subsystem_4 name=NFC state_0 name=Idle time=18346242 count=45 last entry=15321107 state_1 name=Active time=230481 count=250 last entry=15306061 state_2 name=Active-RW time=14646 count=205 last entry=15290142 subsystem_5 name=Visual-Core state_0 name=Active time=28 count=1 last entry=3733 state_1 name=Sleep time=0 count=0 last entry=0 state_2 name=Deep-Sleep time=0 count=0 last entry=0 state_3 name=Suspend time=0 count=0 last entry=0 state_4 name=Off time=18590596 count=2 last entry=3762 state_5 name=Unknown time=0 count=0 last entry=0 subsystem_6 name=WLAN state_0 name=Active time=397558 count=2619 last entry=0 state_1 name=Deep-Sleep time=18183393 count=2619 last entry=0 subsystem_7 name=SoC state_0 name=AOSD time=5091000 count=133389 last entry=0 state_1 name=CXSD time=5198000 count=25796 last entry=0 state_2 name=DDR time=5250000 count=26334 last entry=0 subsystem_8 name=SLPI_ISLAND state_0 name=uImage time=17907144 count=3107 last entry=18603743 subsystem_9 name=SLPI state_0 name=Sleep time=18372008 count=167456 last entry=18603743 subsystem_10 name=CDSP state_0 name=Sleep time=18588256 count=123 last entry=23757 subsystem_11 name=ADSP state_0 name=Sleep time=18484549 count=276 last entry=15245664 subsystem_12 name=MPSS state_0 name=Sleep time=7513786 count=28742 last entry=18603750 subsystem_13 name=APSS state_0 name=Sleep time=13526053 count=49893 last entry=18577730
9,h,179,+w=6,wr=7,Est=17
9,h,54,-w
9,h,8722,-r
9,h,830,+r,wr=7
9,h,328,-r
9,h,3526,+r,wr=8
9,h,7413,+w=4
9,h,1,-w
9,h,1,+w=25
9,h,10,-w,Est=26
9,h,8481,-r
9,h,6075,+r,+w=20,wr=8
9,h,1046,-w,wr=18
9,h,1993,+w=21
9,h,12614,-r,-w
9,h,5338,+r,+w=15,wr=8
9,h,1031,-r,-w
9,h,17988,Bcc=2621,+r,wr=8
9,h,3378,+w=6
9,h,208,-w
9,h,7007,-r
